Sample in Buffer,Sample in Window,TRIGGER,count_1[19:0],debug_1[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED
8424,8424,0,52895,28567
8425,8425,0,52310,30009
8426,8426,0,72004,30009
8427,8427,0,45561,30009
8428,8428,0,54948,30009
8429,8429,0,56162,30009
8430,8430,0,59298,58576
8431,8431,0,64755,58576
8432,8432,0,62407,58576
8433,8433,0,64795,58576
8434,8434,0,70361,58576
8435,8435,0,65542,23049
8436,8436,0,66696,23049
8437,8437,0,59754,23049
8438,8438,0,62475,23049
8439,8439,0,77861,23049
8440,8440,0,73098,16089
8441,8441,0,85692,16089
8442,8442,0,83276,16089
8443,8443,0,84855,16089
8444,8444,0,90192,16089
8445,8445,0,81831,39138
8446,8446,0,83140,39138
8447,8447,0,85419,39138
8448,8448,0,88383,39138
8449,8449,0,85685,39138
8450,8450,0,87910,55227
8451,8451,0,90493,55227
8452,8452,0,91759,55227
8453,8453,0,90638,55227
8454,8454,0,101593,55227
8455,8455,0,95442,28829
8456,8456,0,96179,28829
8457,8457,0,97316,28829
8458,8458,0,72607,28829
8459,8459,0,74911,28829
8460,8460,0,78294,18520
8461,8461,0,67805,18520
8462,8462,0,81958,18520
8463,8463,0,83836,18520
8464,8464,0,80789,18520
8465,8465,0,89188,47349
8466,8466,0,90506,47349
8467,8467,0,86071,47349
8468,8468,0,88202,47349
8469,8469,0,89224,47349
8470,8470,0,91300,333
8471,8471,0,94156,333
8472,8472,0,95771,333
8473,8473,0,96048,333
8474,8474,0,102845,333
8475,8475,0,92178,47682
8476,8476,0,90310,47682
8477,8477,0,94976,47682
8478,8478,0,96139,47682
8479,8479,0,104579,47682
8480,8480,0,99058,48015
8481,8481,0,101577,48015
8482,8482,0,101896,48015
8483,8483,0,90638,48015
8484,8484,0,92270,48015
8485,8485,0,110664,30161
8486,8486,0,113323,30161
8487,8487,0,106638,30161
8488,8488,0,124376,30161
8489,8489,0,118055,30161
8490,8490,0,130078,12640
8491,8491,0,131313,12640
8492,8492,0,132969,12640
8493,8493,0,134635,12640
8494,8494,0,137414,12640
8495,8495,0,134379,42801
8496,8496,0,142626,42801
8497,8497,0,124754,42801
8498,8498,0,138531,42801
8499,8499,0,0,42801
8500,8500,0,1558,55441
8501,8501,0,3481,55441
8502,8502,0,4592,55441
8503,8503,0,5750,55441
8504,8504,0,9259,55441
8505,8505,0,8699,32706
8506,8506,0,10532,32706
8507,8507,0,14954,32706
8508,8508,0,21115,32706
8509,8509,0,18762,32706
8510,8510,0,15871,22611
8511,8511,0,30625,22611
8512,8512,0,33170,22611
8513,8513,0,34608,22611
8514,8514,0,36301,22611
8515,8515,0,36304,55317
8516,8516,0,37999,55317
8517,8517,0,40744,55317
8518,8518,0,34050,55317
8519,8519,0,44165,55317
8520,8520,0,45747,12392
8521,8521,0,60286,12392
8522,8522,0,41316,12392
8523,8523,0,56932,12392
8524,8524,0,59065,12392
8525,8525,0,60874,2173
8526,8526,0,64555,2173
8527,8527,0,61949,2173
8528,8528,0,66231,2173
8529,8529,0,68480,2173
8530,8530,0,66638,14565
8531,8531,0,68183,14565
8532,8532,0,69036,14565
8533,8533,0,69916,14565
8534,8534,0,79380,14565
8535,8535,0,73258,16738
8536,8536,0,75199,16738
8537,8537,0,76857,16738
8538,8538,0,79654,16738
8539,8539,0,81135,16738
8540,8540,0,84529,31303
8541,8541,0,84183,31303
8542,8542,0,70932,31303
8543,8543,0,88616,31303
8544,8544,0,89634,31303
8545,8545,0,102087,48041
8546,8546,0,103822,48041
8547,8547,0,105718,48041
8548,8548,0,106800,48041
8549,8549,0,108630,48041
8550,8550,0,109956,13808
8551,8551,0,121482,13808
8552,8552,0,110872,13808
8553,8553,0,117701,13808
8554,8554,0,124069,13808
8555,8555,0,122467,61849
8556,8556,0,125279,61849
8557,8557,0,128173,61849
8558,8558,0,121903,61849
8559,8559,0,124314,61849
8560,8560,0,127140,10121
8561,8561,0,129722,10121
8562,8562,0,129675,10121
8563,8563,0,130893,10121
8564,8564,0,134331,10121
8565,8565,0,136920,6434
8566,8566,0,138471,6434
8567,8567,0,140926,6434
8568,8568,0,125306,6434
8569,8569,0,148252,6434
8570,8570,0,140433,16555
8571,8571,0,143090,16555
8572,8572,0,144351,16555
8573,8573,0,146774,16555
8574,8574,0,148069,16555
8575,8575,0,143357,22989
8576,8576,0,144524,22989
8577,8577,0,95141,22989
8578,8578,0,95036,22989
8579,8579,0,96745,22989
8580,8580,0,99022,39544
8581,8581,0,100813,39544
8582,8582,0,102719,39544
8583,8583,0,104142,39544
8584,8584,0,102555,39544
8585,8585,0,112172,62533
8586,8586,0,106078,62533
8587,8587,0,107375,62533
8588,8588,0,108784,62533
8589,8589,0,111617,62533
8590,8590,0,112274,36541
8591,8591,0,111351,36541
8592,8592,0,98800,36541
8593,8593,0,112555,36541
8594,8594,0,115167,36541
8595,8595,0,117456,33538
8596,8596,0,119029,33538
8597,8597,0,108805,33538
8598,8598,0,120937,33538
8599,8599,0,129627,33538
8600,8600,0,0,4543
8601,8601,0,2094,4543
8602,8602,0,4605,4543
8603,8603,0,5941,4543
8604,8604,0,7901,4543
8605,8605,0,12216,38081
8606,8606,0,9519,38081
8607,8607,0,16783,38081
8608,8608,0,17262,38081
8609,8609,0,13172,38081
8610,8610,0,24187,42624
8611,8611,0,15737,42624
8612,8612,0,26214,42624
8613,8613,0,18240,42624
8614,8614,0,20700,42624
8615,8615,0,22406,15169
8616,8616,0,24836,15169
8617,8617,0,28406,15169
8618,8618,0,29428,15169
8619,8619,0,32758,15169
8620,8620,0,35095,57793
8621,8621,0,36542,57793
8622,8622,0,46148,57793
8623,8623,0,36789,57793
8624,8624,0,44351,57793
8625,8625,0,39215,7426
8626,8626,0,52941,7426
8627,8627,0,42670,7426
8628,8628,0,43945,7426
8629,8629,0,45525,7426
8630,8630,0,45963,65219
8631,8631,0,47386,65219
8632,8632,0,51245,65219
8633,8633,0,51292,65219
8634,8634,0,56996,65219
8635,8635,0,61240,7109
8636,8636,0,63454,7109
8637,8637,0,57690,7109
8638,8638,0,59818,7109
8639,8639,0,60532,7109
8640,8640,0,63072,6792
8641,8641,0,64580,6792
8642,8642,0,65019,6792
8643,8643,0,67233,6792
8644,8644,0,74120,6792
8645,8645,0,69583,13901
8646,8646,0,71715,13901
8647,8647,0,73394,13901
8648,8648,0,76340,13901
8649,8649,0,74169,13901
8650,8650,0,71649,20693
8651,8651,0,75194,20693
8652,8652,0,80247,20693
8653,8653,0,83615,20693
8654,8654,0,81138,20693
8655,8655,0,89119,34594
8656,8656,0,92107,34594
8657,8657,0,94668,34594
8658,8658,0,95148,34594
8659,8659,0,98240,34594
8660,8660,0,95011,55287
8661,8661,0,100411,55287
8662,8662,0,97220,55287
8663,8663,0,120434,55287
8664,8664,0,124415,55287
8665,8665,0,123386,24345
8666,8666,0,123503,24345
8667,8667,0,133908,24345
8668,8668,0,128859,24345
8669,8669,0,134586,24345
8670,8670,0,118481,14096
8671,8671,0,139489,14096
8672,8672,0,141681,14096
8673,8673,0,135057,14096
8674,8674,0,137969,14096
8675,8675,0,139481,38441
8676,8676,0,140709,38441
8677,8677,0,132154,38441
8678,8678,0,134381,38441
8679,8679,0,138744,38441
8680,8680,0,132992,52537
8681,8681,0,144662,52537
8682,8682,0,146171,52537
8683,8683,0,147440,52537
8684,8684,0,142473,52537
8685,8685,0,150192,25442
8686,8686,0,152628,25442
8687,8687,0,154316,25442
8688,8688,0,149006,25442
8689,8689,0,150353,25442
8690,8690,0,151928,12443
8691,8691,0,153193,12443
8692,8692,0,154089,12443
8693,8693,0,156307,12443
8694,8694,0,110128,12443
8695,8695,0,113774,37885
8696,8696,0,115413,37885
8697,8697,0,116840,37885
8698,8698,0,115961,37885
8699,8699,0,118233,37885
8700,8700,0,119079,50328
8701,8701,0,0,50328
8702,8702,0,1813,50328
8703,8703,0,4408,50328
8704,8704,0,5313,50328
8705,8705,0,7566,22677
8706,8706,0,8725,22677
8707,8707,0,8279,22677
8708,8708,0,9835,22677
8709,8709,0,11296,22677
8710,8710,0,13768,7469
8711,8711,0,16920,7469
8712,8712,0,17299,7469
8713,8713,0,19118,7469
8714,8714,0,19602,7469
8715,8715,0,23081,30146
8716,8716,0,29503,30146
8717,8717,0,27891,30146
8718,8718,0,32568,30146
8719,8719,0,33882,30146
8720,8720,0,33948,37615
8721,8721,0,35915,37615
8722,8722,0,30098,37615
8723,8723,0,32865,37615
8724,8724,0,33492,37615
8725,8725,0,36213,2225
8726,8726,0,37652,2225
8727,8727,0,46399,2225
8728,8728,0,40450,2225
8729,8729,0,46889,2225
8730,8730,0,44451,39840
8731,8731,0,50113,39840
8732,8732,0,52976,39840
8733,8733,0,48035,39840
8734,8734,0,49748,39840
8735,8735,0,59295,42065
8736,8736,0,66274,42065
8737,8737,0,60232,42065
8738,8738,0,68170,42065
8739,8739,0,69345,42065
8740,8740,0,70674,16369
8741,8741,0,72376,16369
8742,8742,0,75113,16369
8743,8743,0,76910,16369
8744,8744,0,78793,16369
8745,8745,0,83163,58434
8746,8746,0,82670,58434
8747,8747,0,75219,58434
8748,8748,0,94246,58434
8749,8749,0,95758,58434
8750,8750,0,90124,9267
8751,8751,0,93228,9267
8752,8752,0,99296,9267
8753,8753,0,107040,9267
8754,8754,0,109140,9267
8755,8755,0,110034,2165
8756,8756,0,112268,2165
8757,8757,0,113055,2165
8758,8758,0,115129,2165
8759,8759,0,119656,2165
8760,8760,0,122339,11432
8761,8761,0,117497,11432
8762,8762,0,125049,11432
8763,8763,0,121190,11432
8764,8764,0,129724,11432
8765,8765,0,130809,13597
8766,8766,0,132083,13597
8767,8767,0,133409,13597
8768,8768,0,129340,13597
8769,8769,0,131555,13597
8770,8770,0,133723,25029
8771,8771,0,135746,25029
8772,8772,0,139864,25029
8773,8773,0,142642,25029
8774,8774,0,139105,25029
8775,8775,0,136912,38626
8776,8776,0,147438,38626
8777,8777,0,149492,38626
8778,8778,0,150935,38626
8779,8779,0,138823,38626
8780,8780,0,140635,63655
8781,8781,0,143188,63655
8782,8782,0,100325,63655
8783,8783,0,103966,63655
8784,8784,0,96683,63655
8785,8785,0,97687,36745
8786,8786,0,109852,36745
8787,8787,0,112163,36745
8788,8788,0,97987,36745
8789,8789,0,117108,36745
8790,8790,0,110279,34864
8791,8791,0,112059,34864
8792,8792,0,113369,34864
8793,8793,0,116751,34864
8794,8794,0,119016,34864
8795,8795,0,120365,6073
8796,8796,0,123717,6073
8797,8797,0,122545,6073
8798,8798,0,124520,6073
8799,8799,0,127047,6073
8800,8800,0,128314,40937
8801,8801,0,126349,40937
8802,8802,0,0,40937
8803,8803,0,1567,40937
8804,8804,0,3530,40937
8805,8805,0,5243,47010
8806,8806,0,7564,47010
8807,8807,0,8731,47010
8808,8808,0,9694,47010
8809,8809,0,19520,47010
8810,8810,0,25398,22411
8811,8811,0,18995,22411
8812,8812,0,28770,22411
8813,8813,0,19538,22411
8814,8814,0,20574,22411
8815,8815,0,21669,3885
8816,8816,0,24365,3885
8817,8817,0,30766,3885
8818,8818,0,29881,3885
8819,8819,0,32567,3885
8820,8820,0,29700,26296
8821,8821,0,37945,26296
8822,8822,0,33387,26296
8823,8823,0,40884,26296
8824,8824,0,45520,26296
8825,8825,0,44721,30181
8826,8826,0,46346,30181
8827,8827,0,49070,30181
8828,8828,0,45280,30181
8829,8829,0,46486,30181
8830,8830,0,61132,56477
8831,8831,0,50184,56477
8832,8832,0,57987,56477
8833,8833,0,60703,56477
8834,8834,0,53448,56477
8835,8835,0,55697,21122
8836,8836,0,57463,21122
8837,8837,0,59447,21122
8838,8838,0,56561,21122
8839,8839,0,58861,21122
8840,8840,0,59376,12063
8841,8841,0,59481,12063
8842,8842,0,54854,12063
8843,8843,0,65730,12063
8844,8844,0,63662,12063
8845,8845,0,62813,33185
8846,8846,0,63687,33185
8847,8847,0,65553,33185
8848,8848,0,67165,33185
8849,8849,0,71221,33185
8850,8850,0,72625,45248
8851,8851,0,72921,45248
8852,8852,0,76529,45248
8853,8853,0,84248,45248
8854,8854,0,82931,45248
8855,8855,0,78409,12897
8856,8856,0,81053,12897
8857,8857,0,84171,12897
8858,8858,0,91990,12897
8859,8859,0,86940,12897
8860,8860,0,87204,58145
8861,8861,0,90488,58145
8862,8862,0,91072,58145
8863,8863,0,92662,58145
8864,8864,0,114642,58145
8865,8865,0,111732,5506
8866,8866,0,118283,5506
8867,8867,0,117590,5506
8868,8868,0,127434,5506
8869,8869,0,124537,5506
8870,8870,0,131308,63651
8871,8871,0,128385,63651
8872,8872,0,129803,63651
8873,8873,0,131892,63651
8874,8874,0,125427,63651
8875,8875,0,135077,3621
8876,8876,0,142077,3621
8877,8877,0,143926,3621
8878,8878,0,146630,3621
8879,8879,0,147625,3621
8880,8880,0,149719,1736
8881,8881,0,150770,1736
8882,8882,0,151946,1736
8883,8883,0,153347,1736
8884,8884,0,95719,1736
8885,8885,0,110364,5357
8886,8886,0,111871,5357
8887,8887,0,111831,5357
8888,8888,0,113640,5357
8889,8889,0,117474,5357
8890,8890,0,120387,7093
8891,8891,0,116824,7093
8892,8892,0,110418,7093
8893,8893,0,112099,7093
8894,8894,0,105908,7093
8895,8895,0,125109,12450
8896,8896,0,120322,12450
8897,8897,0,122668,12450
8898,8898,0,125478,12450
8899,8899,0,116771,12450
8900,8900,0,127278,19543
8901,8901,0,130863,19543
8902,8902,0,138033,19543
8903,8903,0,0,19543
8904,8904,0,1447,19543
8905,8905,0,3061,31993
8906,8906,0,5149,31993
8907,8907,0,7226,31993
8908,8908,0,9252,31993
8909,8909,0,9908,31993
8910,8910,0,14294,51536
8911,8911,0,12440,51536
8912,8912,0,22136,51536
8913,8913,0,16618,51536
8914,8914,0,21846,51536
8915,8915,0,23165,17993
8916,8916,0,25105,17993
8917,8917,0,32771,17993
8918,8918,0,24341,17993
8919,8919,0,25611,17993
8920,8920,0,27937,3993
8921,8921,0,35740,3993
8922,8922,0,42996,3993
8923,8923,0,37822,3993
8924,8924,0,39273,3993
8925,8925,0,33695,21986
8926,8926,0,35714,21986
8927,8927,0,40711,21986
8928,8928,0,40273,21986
8929,8929,0,43005,21986
8930,8930,0,50640,25979
8931,8931,0,47163,25979
8932,8932,0,43345,25979
8933,8933,0,45052,25979
8934,8934,0,48050,25979
8935,8935,0,50528,47965
8936,8936,0,52043,47965
8937,8937,0,53312,47965
8938,8938,0,57027,47965
8939,8939,0,58121,47965
8940,8940,0,60621,8408
8941,8941,0,66109,8408
8942,8942,0,64711,8408
8943,8943,0,60436,8408
8944,8944,0,61195,8408
8945,8945,0,70383,56373
8946,8946,0,73097,56373
8947,8947,0,68310,56373
8948,8948,0,75714,56373
8949,8949,0,79271,56373
8950,8950,0,70341,64781
8951,8951,0,73086,64781
8952,8952,0,70164,64781
8953,8953,0,71713,64781
8954,8954,0,71801,64781
8955,8955,0,72930,55618
8956,8956,0,75161,55618
8957,8957,0,80166,55618
8958,8958,0,85775,55618
8959,8959,0,78499,55618
8960,8960,0,89075,54863
8961,8961,0,80437,54863
8962,8962,0,83391,54863
8963,8963,0,83024,54863
8964,8964,0,85319,54863
8965,8965,0,86722,44945
8966,8966,0,88159,44945
8967,8967,0,90124,44945
8968,8968,0,91434,44945
8969,8969,0,94704,44945
8970,8970,0,94228,34272
8971,8971,0,95704,34272
8972,8972,0,101419,34272
8973,8973,0,99263,34272
8974,8974,0,105297,34272
8975,8975,0,102520,13681
8976,8976,0,120225,13681
8977,8977,0,117984,13681
8978,8978,0,129667,13681
8979,8979,0,131183,13681
8980,8980,0,125285,47953
8981,8981,0,119473,47953
8982,8982,0,120983,47953
8983,8983,0,121850,47953
8984,8984,0,126359,47953
8985,8985,0,127653,61634
8986,8986,0,129035,61634
8987,8987,0,131514,61634
8988,8988,0,134568,61634
8989,8989,0,128481,61634
8990,8990,0,135521,44051
8991,8991,0,137035,44051
8992,8992,0,138538,44051
8993,8993,0,134449,44051
8994,8994,0,144720,44051
8995,8995,0,139140,40149
8996,8996,0,139589,40149
8997,8997,0,141109,40149
8998,8998,0,143087,40149
8999,8999,0,143904,40149
9000,9000,0,147606,18664
9001,9001,0,147590,18664
9002,9002,0,148265,18664
9003,9003,0,149844,18664
9004,9004,0,0,18664
9005,9005,0,1823,58813
9006,9006,0,3719,58813
9007,9007,0,5079,58813
9008,9008,0,6644,58813
9009,9009,0,7163,58813
9010,9010,0,9160,11941
9011,9011,0,10294,11941
9012,9012,0,12767,11941
9013,9013,0,16356,11941
9014,9014,0,17535,11941
9015,9015,0,20783,5218
9016,9016,0,17598,5218
9017,9017,0,25726,5218
9018,9018,0,29921,5218
9019,9019,0,31178,5218
9020,9020,0,34872,17159
9021,9021,0,28240,17159
9022,9022,0,30779,17159
9023,9023,0,30677,17159
9024,9024,0,33483,17159
9025,9025,0,34760,22377
9026,9026,0,37639,22377
9027,9027,0,39060,22377
9028,9028,0,40453,22377
9029,9029,0,44862,22377
9030,9030,0,55562,39536
9031,9031,0,48786,39536
9032,9032,0,49927,39536
9033,9033,0,50069,39536
9034,9034,0,52202,39536
9035,9035,0,54599,61913
9036,9036,0,55812,61913
9037,9037,0,57773,61913
9038,9038,0,57999,61913
9039,9039,0,62018,61913
9040,9040,0,59704,35913
9041,9041,0,63001,35913
9042,9042,0,63103,35913
9043,9043,0,66688,35913
9044,9044,0,67774,35913
9045,9045,0,65107,32290
9046,9046,0,71756,32290
9047,9047,0,68926,32290
9048,9048,0,70680,32290
9049,9049,0,81729,32290
9050,9050,0,82685,2667
9051,9051,0,80763,2667
9052,9052,0,82794,2667
9053,9053,0,77955,2667
9054,9054,0,87015,2667
9055,9055,0,87270,34957
9056,9056,0,88725,34957
9057,9057,0,90383,34957
9058,9058,0,101405,34957
9059,9059,0,103199,34957
9060,9060,0,106447,37624
9061,9061,0,106664,37624
9062,9062,0,111122,37624
9063,9063,0,113827,37624
9064,9064,0,109174,37624
9065,9065,0,114713,7045
9066,9066,0,114438,7045
9067,9067,0,115921,7045
9068,9068,0,113690,7045
9069,9069,0,126327,7045
9070,9070,0,124080,44669
9071,9071,0,121793,44669
9072,9072,0,132551,44669
9073,9073,0,131816,44669
9074,9074,0,131932,44669
9075,9075,0,125823,51714
9076,9076,0,128082,51714
9077,9077,0,131409,51714
9078,9078,0,131603,51714
9079,9079,0,136202,51714
9080,9080,0,137188,30847
9081,9081,0,130489,30847
9082,9082,0,133295,30847
9083,9083,0,132735,30847
9084,9084,0,136974,30847
9085,9085,0,135671,17025
9086,9086,0,136355,17025
9087,9087,0,143857,17025
9088,9088,0,90919,17025
9089,9089,0,93253,17025
9090,9090,0,94739,47872
9091,9091,0,102382,47872
9092,9092,0,93083,47872
9093,9093,0,96785,47872
9094,9094,0,101134,47872
9095,9095,0,103010,64897
9096,9096,0,104645,64897
9097,9097,0,108041,64897
9098,9098,0,110967,64897
9099,9099,0,113280,64897
9100,9100,0,116316,47233
9101,9101,0,105379,47233
9102,9102,0,115348,47233
9103,9103,0,117306,47233
9104,9104,0,112952,47233
9105,9105,0,0,46594
9106,9106,0,1831,46594
9107,9107,0,3542,46594
9108,9108,0,4779,46594
9109,9109,0,7027,46594
9110,9110,0,7636,28291
9111,9111,0,8688,28291
9112,9112,0,18394,28291
9113,9113,0,12653,28291
9114,9114,0,18246,28291
9115,9115,0,15503,9349
9116,9116,0,17217,9349
9117,9117,0,18004,9349
9118,9118,0,21316,9349
9119,9119,0,20701,9349
9120,9120,0,23995,37640
9121,9121,0,27048,37640
9122,9122,0,28462,37640
9123,9123,0,28155,37640
9124,9124,0,31054,37640
9125,9125,0,30227,46989
9126,9126,0,34332,46989
9127,9127,0,36101,46989
9128,9128,0,35310,46989
9129,9129,0,46328,46989
9130,9130,0,43669,19093
9131,9131,0,49076,19093
9132,9132,0,47301,19093
9133,9133,0,42672,19093
9134,9134,0,43876,19093
9135,9135,0,45233,546
9136,9136,0,42760,546
9137,9137,0,46489,546
9138,9138,0,48749,546
9139,9139,0,51242,546
9140,9140,0,52538,19639
9141,9141,0,54195,19639
9142,9142,0,54023,19639
9143,9143,0,60944,19639
9144,9144,0,64861,19639
9145,9145,0,60054,20185
9146,9146,0,61993,20185
9147,9147,0,60647,20185
9148,9148,0,66662,20185
9149,9149,0,67458,20185
9150,9150,0,70048,39824
9151,9151,0,68920,39824
9152,9152,0,73596,39824
9153,9153,0,72240,39824
9154,9154,0,74608,39824
9155,9155,0,82002,60009
9156,9156,0,82817,60009
9157,9157,0,79426,60009
9158,9158,0,88018,60009
9159,9159,0,89157,60009
9160,9160,0,90362,34297
9161,9161,0,93040,34297
9162,9162,0,94387,34297
9163,9163,0,95622,34297
9164,9164,0,115690,34297
9165,9165,0,117241,28770
9166,9166,0,118865,28770
9167,9167,0,121222,28770
9168,9168,0,114668,28770
9169,9169,0,117087,28770
9170,9170,0,120122,63067
9171,9171,0,122098,63067
9172,9172,0,119751,63067
9173,9173,0,128663,63067
9174,9174,0,130374,63067
9175,9175,0,133811,26301
9176,9176,0,132153,26301
9177,9177,0,133367,26301
9178,9178,0,135973,26301
9179,9179,0,141146,26301
9180,9180,0,140545,23832
9181,9181,0,143234,23832
9182,9182,0,133021,23832
9183,9183,0,132153,23832
9184,9184,0,137656,23832
9185,9185,0,143537,50133
9186,9186,0,147114,50133
9187,9187,0,148575,50133
9188,9188,0,145228,50133
9189,9189,0,145815,50133
9190,9190,0,147472,8429
9191,9191,0,104311,8429
9192,9192,0,101713,8429
9193,9193,0,103399,8429
9194,9194,0,101421,8429
9195,9195,0,112691,58562
9196,9196,0,115342,58562
9197,9197,0,109566,58562
9198,9198,0,111865,58562
9199,9199,0,114323,58562
9200,9200,0,117157,1455
9201,9201,0,118639,1455
9202,9202,0,120925,1455
9203,9203,0,120179,1455
9204,9204,0,120962,1455
9205,9205,0,123836,60017
9206,9206,0,0,60017
9207,9207,0,1322,60017
9208,9208,0,3253,60017
9209,9209,0,4947,60017
9210,9210,0,7620,61472
9211,9211,0,9469,61472
9212,9212,0,8730,61472
9213,9213,0,15546,61472
9214,9214,0,21717,61472
9215,9215,0,19340,55953
9216,9216,0,20592,55953
9217,9217,0,28187,55953
9218,9218,0,24045,55953
9219,9219,0,27055,55953
9220,9220,0,26982,51889
9221,9221,0,28962,51889
9222,9222,0,35302,51889
9223,9223,0,34045,51889
9224,9224,0,33586,51889
9225,9225,0,34764,42306
9226,9226,0,39230,42306
9227,9227,0,37124,42306
9228,9228,0,39862,42306
9229,9229,0,49528,42306
9230,9230,0,48166,28659
9231,9231,0,49276,28659
9232,9232,0,52040,28659
9233,9233,0,56420,28659
9234,9234,0,48908,28659
9235,9235,0,56181,5429
9236,9236,0,50946,5429
9237,9237,0,53217,5429
9238,9238,0,53610,5429
9239,9239,0,56782,5429
9240,9240,0,58231,34088
9241,9241,0,59691,34088
9242,9242,0,60652,34088
9243,9243,0,62583,34088
9244,9244,0,62167,34088
9245,9245,0,61527,39517
9246,9246,0,63872,39517
9247,9247,0,65349,39517
9248,9248,0,65008,39517
9249,9249,0,65197,39517
9250,9250,0,67947,8069
9251,9251,0,74351,8069
9252,9252,0,71048,8069
9253,9253,0,71922,8069
9254,9254,0,73662,8069
9255,9255,0,75290,47586
9256,9256,0,76852,47586
9257,9257,0,80877,47586
9258,9258,0,83296,47586
9259,9259,0,81940,47586
9260,9260,0,83503,55655
9261,9261,0,84793,55655
9262,9262,0,86405,55655
9263,9263,0,113277,55655
9264,9264,0,112873,55655
9265,9265,0,116319,37705
9266,9266,0,116958,37705
9267,9267,0,120213,37705
9268,9268,0,123831,37705
9269,9269,0,113215,37705
9270,9270,0,116466,27824
9271,9271,0,118217,27824
9272,9272,0,121215,27824
9273,9273,0,123289,27824
9274,9274,0,125754,27824
9275,9275,0,127139,65529
9276,9276,0,128690,65529
9277,9277,0,131437,65529
9278,9278,0,131023,65529
9279,9279,0,133541,65529
9280,9280,0,132682,27817
9281,9281,0,140474,27817
9282,9282,0,139849,27817
9283,9283,0,141216,27817
9284,9284,0,132083,27817
9285,9285,0,136805,27810
9286,9286,0,136062,27810
9287,9287,0,137268,27810
9288,9288,0,91066,27810
9289,9289,0,96098,27810
9290,9290,0,98080,55627
9291,9291,0,100884,55627
9292,9292,0,96081,55627
9293,9293,0,94940,55627
9294,9294,0,94143,55627
9295,9295,0,95787,17901
9296,9296,0,99345,17901
9297,9297,0,98693,17901
9298,9298,0,102714,17901
9299,9299,0,104718,17901
9300,9300,0,104322,7992
9301,9301,0,103851,7992
9302,9302,0,107721,7992
9303,9303,0,107765,7992
9304,9304,0,111162,7992
9305,9305,0,108421,25893
9306,9306,0,109572,25893
9307,9307,0,0,25893
9308,9308,0,1620,25893
9309,9309,0,3840,25893
9310,9310,0,4563,33885
9311,9311,0,5759,33885
9312,9312,0,7525,33885
9313,9313,0,8610,33885
9314,9314,0,15267,33885
9315,9315,0,12586,59778
9316,9316,0,18814,59778
9317,9317,0,20613,59778
9318,9318,0,23951,59778
9319,9319,0,19668,59778
9320,9320,0,28502,28127
9321,9321,0,29342,28127
9322,9322,0,23117,28127
9323,9323,0,24734,28127
9324,9324,0,26196,28127
9325,9325,0,29713,22369
9326,9326,0,31333,22369
9327,9327,0,32538,22369
9328,9328,0,33603,22369
9329,9329,0,35099,22369
9330,9330,0,38358,50496
9331,9331,0,39817,50496
9332,9332,0,39840,50496
9333,9333,0,42285,50496
9334,9334,0,46803,50496
9335,9335,0,48374,7329
9336,9336,0,49553,7329
9337,9337,0,55100,7329
9338,9338,0,48184,7329
9339,9339,0,50554,7329
9340,9340,0,51644,57825
9341,9341,0,59085,57825
9342,9342,0,60937,57825
9343,9343,0,61951,57825
9344,9344,0,65175,57825
9345,9345,0,57832,65154
9346,9346,0,59157,65154
9347,9347,0,60777,65154
9348,9348,0,62732,65154
9349,9349,0,60556,65154
9350,9350,0,68678,57443
9351,9351,0,79287,57443
9352,9352,0,77225,57443
9353,9353,0,70163,57443
9354,9354,0,76741,57443
9355,9355,0,78479,57061
9356,9356,0,75786,57061
9357,9357,0,77509,57061
9358,9358,0,70332,57061
9359,9359,0,73670,57061
9360,9360,0,75555,48968
9361,9361,0,82908,48968
9362,9362,0,77668,48968
9363,9363,0,79631,48968
9364,9364,0,83262,48968
9365,9365,0,81742,40493
9366,9366,0,84246,40493
9367,9367,0,85207,40493
9368,9368,0,89262,40493
9369,9369,0,89838,40493
9370,9370,0,91353,23925
9371,9371,0,91710,23925
9372,9372,0,93348,23925
9373,9373,0,95606,23925
9374,9374,0,102780,23925
9375,9375,0,102892,64418
9376,9376,0,121938,64418
9377,9377,0,117886,64418
9378,9378,0,119025,64418
9379,9379,0,121397,64418
9380,9380,0,124614,22807
9381,9381,0,127113,22807
9382,9382,0,127368,22807
9383,9383,0,130639,22807
9384,9384,0,132137,22807
9385,9385,0,125745,21689
9386,9386,0,128245,21689
9387,9387,0,130713,21689
9388,9388,0,125930,21689
9389,9389,0,132767,21689
9390,9390,0,133906,44496
9391,9391,0,135563,44496
9392,9392,0,141357,44496
9393,9393,0,140141,44496
9394,9394,0,147437,44496
9395,9395,0,142607,649
9396,9396,0,147341,649
9397,9397,0,101967,649
9398,9398,0,103865,649
9399,9399,0,105483,649
9400,9400,0,107714,45145
9401,9401,0,113649,45145
9402,9402,0,102737,45145
9403,9403,0,114305,45145
9404,9404,0,116451,45145
9405,9405,0,115355,45794
9406,9406,0,115081,45794
9407,9407,0,116794,45794
9408,9408,0,0,45794
9409,9409,0,1473,45794
9410,9410,0,4273,25403
9411,9411,0,4936,25403
9412,9412,0,6601,25403
9413,9413,0,8280,25403
9414,9414,0,9527,25403
9415,9415,0,10573,5661
9416,9416,0,10073,5661
9417,9417,0,24036,5661
9418,9418,0,22823,5661
