Sample in Buffer,Sample in Window,TRIGGER,freq_1[15:0],debug_1[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED
529,529,0,783,56435
530,530,0,810,56435
531,531,0,838,56435
532,532,0,864,56435
533,533,0,891,56435
534,534,0,918,20405
535,535,0,946,20405
536,536,0,973,20405
537,537,0,999,20405
538,538,0,1026,20405
539,539,0,1053,11304
540,540,0,1081,11304
541,541,0,1108,11304
542,542,0,1134,11304
543,543,0,1161,11304
544,544,0,1188,31709
545,545,0,1216,31709
546,546,0,1243,31709
547,547,0,1270,31709
548,548,0,1297,31709
549,549,0,1323,43013
550,550,0,1351,43013
551,551,0,1378,43013
552,552,0,1405,43013
553,553,0,1432,43013
554,554,0,1459,9186
555,555,0,1486,9186
556,556,0,1513,9186
557,557,0,1540,9186
558,558,0,1567,9186
559,559,0,1594,52199
560,560,0,1621,52199
561,561,0,1648,52199
562,562,0,1675,52199
563,563,0,1702,52199
564,564,0,1729,61385
565,565,0,1756,61385
566,566,0,1783,61385
567,567,0,1810,61385
568,568,0,1837,61385
569,569,0,1864,48048
570,570,0,1891,48048
571,571,0,1918,48048
572,572,0,1945,48048
573,573,0,1972,48048
574,574,0,1999,43897
575,575,0,2026,43897
576,576,0,2053,43897
577,577,0,2080,43897
578,578,0,2107,43897
579,579,0,2134,26409
580,580,0,2161,26409
581,581,0,2188,26409
582,582,0,2215,26409
583,583,0,2242,26409
584,584,0,2269,4770
585,585,0,2296,4770
586,586,0,2323,4770
587,587,0,2350,4770
588,588,0,2377,4770
589,589,0,2404,31179
590,590,0,2431,31179
591,591,0,2458,31179
592,592,0,2485,31179
593,593,0,2512,31179
594,594,0,2539,35949
595,595,0,2566,35949
596,596,0,2593,35949
597,597,0,2620,35949
598,598,0,2647,35949
599,599,0,2674,1592
600,600,0,2701,1592
601,601,0,0,1592
602,602,0,26,1592
603,603,0,53,1592
604,604,0,80,37541
605,605,0,107,37541
606,606,0,134,37541
607,607,0,161,37541
608,608,0,188,37541
609,609,0,215,39133
610,610,0,242,39133
611,611,0,269,39133
612,612,0,296,39133
613,613,0,323,39133
614,614,0,350,11138
615,615,0,377,11138
616,616,0,404,11138
617,617,0,431,11138
618,618,0,458,11138
619,619,0,485,50271
620,620,0,512,50271
621,621,0,539,50271
622,622,0,566,50271
623,623,0,593,50271
624,624,0,620,61409
625,625,0,647,61409
626,626,0,674,61409
627,627,0,701,61409
628,628,0,728,61409
629,629,0,755,46144
630,630,0,782,46144
631,631,0,809,46144
632,632,0,836,46144
633,633,0,863,46144
634,634,0,890,42017
635,635,0,917,42017
636,636,0,944,42017
637,637,0,971,42017
638,638,0,998,42017
639,639,0,1025,22625
640,640,0,1052,22625
641,641,0,1080,22625
642,642,0,1106,22625
643,643,0,1133,22625
644,644,0,1160,64642
645,645,0,1191,64642
646,646,0,1215,64642
647,647,0,1241,64642
648,648,0,1268,64642
649,649,0,1295,21731
650,650,0,1323,21731
651,651,0,1350,21731
652,652,0,1376,21731
653,653,0,1403,21731
654,654,0,1430,20837
655,655,0,1458,20837
656,656,0,1484,20837
657,657,0,1511,20837
658,658,0,1538,20837
659,659,0,1565,42568
660,660,0,1592,42568
661,661,0,1623,42568
662,662,0,1646,42568
663,663,0,1673,42568
664,664,0,1700,63405
665,665,0,1743,63405
666,666,0,1755,63405
667,667,0,1781,63405
668,668,0,1808,63405
669,669,0,1835,40437
670,670,0,1863,40437
671,671,0,1889,40437
672,672,0,1916,40437
673,673,0,1943,40437
674,674,0,1970,38306
675,675,0,1997,38306
676,676,0,2024,38306
677,677,0,2051,38306
678,678,0,2078,38306
679,679,0,2105,13207
680,680,0,2132,13207
681,681,0,2159,13207
682,682,0,2186,13207
683,683,0,2213,13207
684,684,0,2240,51513
685,685,0,2267,51513
686,686,0,2294,51513
687,687,0,2321,51513
688,688,0,2348,51513
689,689,0,2375,64720
690,690,0,2402,64720
691,691,0,2429,64720
692,692,0,2456,64720
693,693,0,2483,64720
694,694,0,2510,50697
695,695,0,2537,50697
696,696,0,2564,50697
697,697,0,2591,50697
698,698,0,2618,50697
699,699,0,2645,49881
700,700,0,2672,49881
701,701,0,2699,49881
702,702,0,0,49881
703,703,0,27,49881
704,704,0,54,35042
705,705,0,81,35042
706,706,0,108,35042
707,707,0,135,35042
708,708,0,162,35042
709,709,0,189,19387
710,710,0,216,19387
711,711,0,243,19387
712,712,0,270,19387
713,713,0,297,19387
714,714,0,324,54429
715,715,0,351,54429
716,716,0,378,54429
717,717,0,405,54429
718,718,0,432,54429
719,719,0,459,8280
720,720,0,486,8280
721,721,0,513,8280
722,722,0,540,8280
723,723,0,567,8280
724,724,0,594,62709
725,725,0,621,62709
726,726,0,648,62709
727,727,0,675,62709
728,728,0,702,62709
729,729,0,729,5453
730,730,0,756,5453
731,731,0,783,5453
732,732,0,810,5453
733,733,0,837,5453
734,734,0,863,2626
735,735,0,891,2626
736,736,0,918,2626
737,737,0,944,2626
738,738,0,972,2626
739,739,0,998,8079
740,740,0,1026,8079
741,741,0,1053,8079
742,742,0,1082,8079
743,743,0,1106,8079
744,744,0,1133,10705
745,745,0,1161,10705
746,746,0,1191,10705
747,747,0,1214,10705
748,748,0,1241,10705
749,749,0,1268,18784
750,750,0,1307,18784
751,751,0,1323,18784
752,752,0,1349,18784
753,753,0,1376,18784
754,754,0,1403,29489
755,755,0,1430,29489
756,756,0,1457,29489
757,757,0,1484,29489
758,758,0,1511,29489
759,759,0,1538,48273
760,760,0,1566,48273
761,761,0,1593,48273
762,762,0,1619,48273
763,763,0,1646,48273
764,764,0,1673,12226
765,765,0,1700,12226
766,766,0,1728,12226
767,767,0,1754,12226
768,768,0,1781,12226
769,769,0,1808,60499
770,770,0,1835,60499
771,771,0,1862,60499
772,772,0,1889,60499
773,773,0,1916,60499
774,774,0,1943,7189
775,775,0,1970,7189
776,776,0,1997,7189
777,777,0,2024,7189
778,778,0,2051,7189
779,779,0,2078,2152
780,780,0,2105,2152
781,781,0,2132,2152
782,782,0,2159,2152
783,783,0,2186,2152
784,784,0,2213,9341
785,785,0,2240,9341
786,786,0,2267,9341
787,787,0,2294,9341
788,788,0,2321,9341
789,789,0,2348,11493
790,790,0,2375,11493
791,791,0,2402,11493
792,792,0,2429,11493
793,793,0,2456,11493
794,794,0,2483,20834
795,795,0,2510,20834
796,796,0,2537,20834
797,797,0,2564,20834
798,798,0,2591,20834
799,799,0,2618,32327
800,800,0,2645,32327
801,801,0,2672,32327
802,802,0,2699,32327
803,803,0,0,32327
804,804,0,26,53161
805,805,0,53,53161
806,806,0,80,53161
807,807,0,107,53161
808,808,0,134,53161
809,809,0,161,19952
810,810,0,188,19952
811,811,0,215,19952
812,812,0,242,19952
813,813,0,269,19952
814,814,0,296,7577
815,815,0,323,7577
816,816,0,350,7577
817,817,0,377,7577
818,818,0,404,7577
819,819,0,431,27529
820,820,0,458,27529
821,821,0,485,27529
822,822,0,512,27529
823,823,0,539,27529
824,824,0,566,35106
825,825,0,593,35106
826,826,0,620,35106
827,827,0,647,35106
828,828,0,674,35106
829,829,0,701,62635
830,830,0,728,62635
831,831,0,755,62635
832,832,0,782,62635
833,833,0,809,62635
834,834,0,836,32205
835,835,0,863,32205
836,836,0,890,32205
837,837,0,917,32205
838,838,0,944,32205
839,839,0,971,29304
840,840,0,998,29304
841,841,0,1025,29304
842,842,0,1052,29304
843,843,0,1079,29304
844,844,0,1106,61509
845,845,0,1133,61509
846,846,0,1160,61509
847,847,0,1187,61509
848,848,0,1214,61509
849,849,0,1241,25277
850,850,0,1268,25277
851,851,0,1295,25277
852,852,0,1322,25277
853,853,0,1349,25277
854,854,0,1376,21250
855,855,0,1403,21250
856,856,0,1430,21250
857,857,0,1457,21250
858,858,0,1484,21250
859,859,0,1511,46527
860,860,0,1538,46527
861,861,0,1565,46527
862,862,0,1592,46527
863,863,0,1619,46527
864,864,0,1646,2241
865,865,0,1673,2241
866,866,0,1700,2241
867,867,0,1727,2241
868,868,0,1754,2241
869,869,0,1781,48768
870,870,0,1808,48768
871,871,0,1835,48768
872,872,0,1862,48768
873,873,0,1889,48768
874,874,0,1916,51009
875,875,0,1943,51009
876,876,0,1970,51009
877,877,0,1997,51009
878,878,0,2024,51009
879,879,0,2051,34241
880,880,0,2078,34241
881,881,0,2105,34241
882,882,0,2132,34241
883,883,0,2159,34241
884,884,0,2186,19714
885,885,0,2213,19714
886,886,0,2240,19714
887,887,0,2267,19714
888,888,0,2294,19714
889,889,0,2321,53955
890,890,0,2348,53955
891,891,0,2378,53955
892,892,0,2402,53955
893,893,0,2429,53955
894,894,0,2456,8133
895,895,0,2484,8133
896,896,0,2511,8133
897,897,0,2537,8133
898,898,0,2564,8133
899,899,0,2591,62088
900,900,0,2618,62088
901,901,0,2645,62088
902,902,0,2672,62088
903,903,0,2699,62088
904,904,0,0,4685
905,905,0,26,4685
906,906,0,52,4685
907,907,0,80,4685
908,908,0,107,4685
909,909,0,134,1237
910,910,0,161,1237
911,911,0,189,1237
912,912,0,215,1237
913,913,0,243,1237
914,914,0,269,5922
915,915,0,297,5922
916,916,0,324,5922
917,917,0,350,5922
918,918,0,377,5922
919,919,0,404,7159
920,920,0,432,7159
921,921,0,459,7159
922,922,0,485,7159
923,923,0,513,7159
924,924,0,540,13081
925,925,0,567,13081
926,926,0,594,13081
927,927,0,620,13081
928,928,0,648,13081
929,929,0,674,20240
930,930,0,702,20240
931,931,0,729,20240
932,932,0,755,20240
933,933,0,783,20240
934,934,0,810,33321
935,935,0,837,33321
936,936,0,864,33321
937,937,0,891,33321
938,938,0,918,33321
939,939,0,945,53561
940,940,0,972,53561
941,941,0,999,53561
942,942,0,1026,53561
943,943,0,1053,53561
944,944,0,1080,21346
945,945,0,1107,21346
946,946,0,1134,21346
947,947,0,1161,21346
948,948,0,1188,21346
949,949,0,1215,9371
950,950,0,1242,9371
951,951,0,1269,9371
952,952,0,1296,9371
953,953,0,1323,9371
954,954,0,1350,30717
955,955,0,1377,30717
956,956,0,1404,30717
957,957,0,1431,30717
958,958,0,1458,30717
959,959,0,1485,40088
960,960,0,1512,40088
961,961,0,1539,40088
962,962,0,1566,40088
963,963,0,1593,40088
964,964,0,1620,5269
965,965,0,1647,5269
966,966,0,1674,5269
967,967,0,1701,5269
968,968,0,1728,5269
969,969,0,1755,45357
970,970,0,1782,45357
971,971,0,1809,45357
972,972,0,1836,45357
973,973,0,1863,45357
974,974,0,1890,50626
975,975,0,1917,50626
976,976,0,1944,50626
977,977,0,1971,50626
978,978,0,1998,50626
979,979,0,2025,30447
980,980,0,2052,30447
981,981,0,2079,30447
982,982,0,2106,30447
983,983,0,2133,30447
984,984,0,2160,15537
985,985,0,2187,15537
986,986,0,2214,15537
987,987,0,2241,15537
988,988,0,2268,15537
989,989,0,2295,45984
990,990,0,2322,45984
991,991,0,2349,45984
992,992,0,2376,45984
993,993,0,2403,45984
994,994,0,2430,61521
995,995,0,2457,61521
996,996,0,2485,61521
997,997,0,2511,61521
998,998,0,2539,61521
999,999,0,2564,41969
1000,1000,0,2593,41969
1001,1001,0,2620,41969
1002,1002,0,2647,41969
1003,1003,0,2674,41969
1004,1004,0,2701,37954
1005,1005,0,0,37954
1006,1006,0,27,37954
1007,1007,0,54,37954
1008,1008,0,81,37954
1009,1009,0,108,14387
1010,1010,0,135,14387
1011,1011,0,162,14387
1012,1012,0,189,14387
1013,1013,0,216,14387
1014,1014,0,243,52341
1015,1015,0,270,52341
1016,1016,0,297,52341
1017,1017,0,324,52341
1018,1018,0,351,52341
1019,1019,0,378,1192
1020,1020,0,405,1192
1021,1021,0,432,1192
1022,1022,0,459,1192
1023,1023,1,486,1192
