Sample in Buffer,Sample in Window,TRIGGER,freq_1[15:0],debug_1[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED
283,283,0,0,20448
284,284,0,0,2673
285,285,0,0,2673
286,286,0,0,2673
287,287,0,0,2673
288,288,0,0,2673
289,289,0,0,23121
290,290,0,0,23121
291,291,0,0,23121
292,292,0,0,23121
293,293,0,0,23121
294,294,0,0,25794
295,295,0,0,25794
296,296,0,0,25794
297,297,0,0,25794
298,298,0,0,25794
299,299,0,0,48915
300,300,0,0,48915
301,301,0,0,48915
302,302,0,0,48915
303,303,0,0,48915
304,304,0,0,9173
305,305,0,0,9173
306,306,0,0,9173
307,307,0,0,9173
308,308,0,0,9173
309,309,0,0,58088
310,310,0,0,58088
311,311,0,0,58088
312,312,0,0,58088
313,313,0,0,58088
314,314,0,0,1725
315,315,0,0,1725
316,316,0,0,1725
317,317,0,0,1725
318,318,0,0,1725
319,319,0,0,59813
320,320,0,0,59813
321,321,0,0,59813
322,322,0,0,59813
323,323,0,0,59813
324,324,0,0,61538
325,325,0,0,61538
326,326,0,0,61538
327,327,0,0,61538
328,328,0,0,61538
329,329,0,0,55815
330,330,0,0,55815
331,331,0,0,55815
332,332,0,0,55815
333,333,0,0,55815
334,334,0,0,51817
335,335,0,0,51817
336,336,0,0,51817
337,337,0,0,51817
338,338,0,0,51817
339,339,0,0,42096
340,340,0,0,42096
341,341,0,0,42096
342,342,0,0,42096
343,343,0,0,42096
344,344,0,0,28377
345,345,0,0,28377
346,346,0,0,28377
347,347,0,0,28377
348,348,0,0,28377
349,349,0,0,4937
350,350,0,0,4937
351,351,0,0,4937
352,352,0,0,4937
353,353,0,0,4937
354,354,0,0,33314
355,355,0,0,33314
356,356,0,0,33314
357,357,0,0,33314
358,358,0,0,33314
359,359,0,0,38251
360,360,0,0,38251
361,361,0,0,38251
362,362,0,0,38251
363,363,0,0,38251
364,364,0,0,6029
365,365,0,0,6029
366,366,0,0,6029
367,367,0,0,6029
368,368,0,0,6029
369,369,0,0,44280
370,370,0,0,44280
371,371,0,0,44280
372,372,0,0,44280
373,373,0,0,44280
374,374,0,0,50309
375,375,0,0,50309
376,376,0,0,50309
377,377,0,0,50309
378,378,0,0,50309
379,379,0,0,29053
380,380,0,0,29053
381,381,0,0,29053
382,382,0,0,29053
383,383,0,0,29053
384,384,0,0,13826
385,385,0,0,13826
386,386,0,0,13826
387,387,0,0,13826
388,388,0,0,13826
389,389,0,0,42879
390,390,0,0,42879
391,391,0,0,42879
392,392,0,0,42879
393,393,0,0,42879
394,394,0,0,56705
395,395,0,0,56705
396,396,0,0,56705
397,397,0,0,56705
398,398,0,0,56705
399,399,0,0,34048
400,400,0,0,34048
401,401,0,0,34048
402,402,0,0,34048
403,403,0,0,34048
404,404,0,0,25217
405,405,0,0,25217
406,406,0,0,25217
407,407,0,0,25217
408,408,0,0,25217
409,409,0,0,59265
410,410,0,0,59265
411,411,0,0,59265
412,412,0,0,59265
413,413,0,0,59265
414,414,0,0,18946
415,415,0,0,18946
416,416,0,0,18946
417,417,0,0,18946
418,418,0,0,18946
419,419,0,0,12675
420,420,0,0,12675
421,421,0,0,12675
422,422,0,0,12675
423,423,0,0,12675
424,424,0,0,31621
