Sample in Buffer,Sample in Window,TRIGGER,freq_1[15:0],debug_1[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED
283,283,0,0,29368
284,284,0,0,997
285,285,0,0,997
286,286,0,0,997
287,287,0,0,997
288,288,0,0,997
289,289,0,0,30365
290,290,0,0,30365
291,291,0,0,30365
292,292,0,0,30365
293,293,0,0,30365
294,294,0,0,31362
295,295,0,0,31362
296,296,0,0,31362
297,297,0,0,31362
298,298,0,0,31362
299,299,0,0,61727
300,300,0,0,61727
301,301,0,0,61727
302,302,0,0,61727
303,303,0,0,61727
304,304,0,0,27553
305,305,0,0,27553
306,306,0,0,27553
307,307,0,0,27553
308,308,0,0,27553
309,309,0,0,23744
310,310,0,0,23744
311,311,0,0,23744
312,312,0,0,23744
313,313,0,0,23744
314,314,0,0,51297
315,315,0,0,51297
316,316,0,0,51297
317,317,0,0,51297
318,318,0,0,51297
319,319,0,0,9505
320,320,0,0,9505
321,321,0,0,9505
322,322,0,0,9505
323,323,0,0,9505
324,324,0,0,60802
325,325,0,0,60802
326,326,0,0,60802
327,327,0,0,60802
328,328,0,0,60802
329,329,0,0,4771
330,330,0,0,4771
331,331,0,0,4771
332,332,0,0,4771
333,333,0,0,4771
334,334,0,0,37
335,335,0,0,37
336,336,0,0,37
337,337,0,0,37
338,338,0,0,37
339,339,0,0,4808
340,340,0,0,4808
341,341,0,0,4808
342,342,0,0,4808
343,343,0,0,4808
344,344,0,0,4845
345,345,0,0,4845
346,346,0,0,4845
347,347,0,0,4845
348,348,0,0,4845
349,349,0,0,9653
350,350,0,0,9653
351,351,0,0,9653
352,352,0,0,9653
353,353,0,0,9653
354,354,0,0,14498
355,355,0,0,14498
356,356,0,0,14498
357,357,0,0,14498
358,358,0,0,14498
359,359,0,0,24151
360,360,0,0,24151
361,361,0,0,24151
362,362,0,0,24151
363,363,0,0,24151
364,364,0,0,38649
365,365,0,0,38649
366,366,0,0,38649
367,367,0,0,38649
368,368,0,0,38649
369,369,0,0,62800
370,370,0,0,62800
371,371,0,0,62800
372,372,0,0,62800
373,373,0,0,62800
374,374,0,0,35913
375,375,0,0,35913
376,376,0,0,35913
377,377,0,0,35913
378,378,0,0,35913
379,379,0,0,33177
380,380,0,0,33177
381,381,0,0,33177
382,382,0,0,33177
383,383,0,0,33177
384,384,0,0,3554
385,385,0,0,3554
386,386,0,0,3554
387,387,0,0,3554
388,388,0,0,3554
389,389,0,0,36731
390,390,0,0,36731
391,391,0,0,36731
392,392,0,0,36731
393,393,0,0,36731
394,394,0,0,40285
395,395,0,0,40285
396,396,0,0,40285
397,397,0,0,40285
398,398,0,0,40285
399,399,0,0,11480
400,400,0,0,11480
401,401,0,0,11480
402,402,0,0,11480
403,403,0,0,11480
404,404,0,0,51765
405,405,0,0,51765
406,406,0,0,51765
407,407,0,0,51765
408,408,0,0,51765
409,409,0,0,63245
410,410,0,0,63245
411,411,0,0,63245
412,412,0,0,63245
413,413,0,0,63245
414,414,0,0,49474
415,415,0,0,49474
416,416,0,0,49474
417,417,0,0,49474
418,418,0,0,49474
419,419,0,0,47183
420,420,0,0,47183
421,421,0,0,47183
422,422,0,0,47183
423,423,0,0,47183
424,424,0,0,31121
425,425,0,0,31121
426,426,0,0,31121
427,427,0,0,31121
