Sample in Buffer,Sample in Window,TRIGGER,freq_1[15:0],debug_1[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED
283,283,0,0,38833
284,284,0,0,64017
285,285,0,0,64017
286,286,0,0,64017
287,287,0,0,64017
288,288,0,0,64017
289,289,0,0,37314
290,290,0,0,37314
291,291,0,0,37314
292,292,0,0,37314
293,293,0,0,37314
294,294,0,0,35795
295,295,0,0,35795
296,296,0,0,35795
297,297,0,0,35795
298,298,0,0,35795
299,299,0,0,7573
300,300,0,0,7573
301,301,0,0,7573
302,302,0,0,7573
303,303,0,0,7573
304,304,0,0,43368
305,305,0,0,43368
306,306,0,0,43368
307,307,0,0,43368
308,308,0,0,43368
309,309,0,0,50941
310,310,0,0,50941
311,311,0,0,50941
312,312,0,0,50941
313,313,0,0,50941
314,314,0,0,28773
315,315,0,0,28773
316,316,0,0,28773
317,317,0,0,28773
318,318,0,0,28773
319,319,0,0,14178
320,320,0,0,14178
321,321,0,0,14178
322,322,0,0,14178
323,323,0,0,14178
324,324,0,0,42951
325,325,0,0,42951
326,326,0,0,42951
327,327,0,0,42951
328,328,0,0,42951
329,329,0,0,57129
330,330,0,0,57129
331,331,0,0,57129
332,332,0,0,57129
333,333,0,0,57129
334,334,0,0,34544
335,335,0,0,34544
336,336,0,0,34544
337,337,0,0,34544
338,338,0,0,34544
339,339,0,0,26137
340,340,0,0,26137
341,341,0,0,26137
342,342,0,0,26137
343,343,0,0,26137
344,344,0,0,60681
345,345,0,0,60681
346,346,0,0,60681
347,347,0,0,60681
348,348,0,0,60681
349,349,0,0,21282
350,350,0,0,21282
351,351,0,0,21282
352,352,0,0,21282
353,353,0,0,21282
354,354,0,0,16427
355,355,0,0,16427
356,356,0,0,16427
357,357,0,0,16427
358,358,0,0,16427
359,359,0,0,37709
360,360,0,0,37709
361,361,0,0,37709
362,362,0,0,37709
363,363,0,0,37709
364,364,0,0,54136
365,365,0,0,54136
366,366,0,0,54136
367,367,0,0,54136
368,368,0,0,54136
369,369,0,0,26309
370,370,0,0,26309
371,371,0,0,26309
372,372,0,0,26309
373,373,0,0,26309
374,374,0,0,14909
375,375,0,0,14909
376,376,0,0,14909
377,377,0,0,14909
378,378,0,0,14909
379,379,0,0,41218
380,380,0,0,41218
381,381,0,0,41218
382,382,0,0,41218
383,383,0,0,41218
384,384,0,0,56127
385,385,0,0,56127
386,386,0,0,56127
387,387,0,0,56127
388,388,0,0,56127
389,389,0,0,31809
390,390,0,0,31809
391,391,0,0,31809
392,392,0,0,31809
393,393,0,0,31809
394,394,0,0,22400
395,395,0,0,22400
396,396,0,0,22400
397,397,0,0,22400
398,398,0,0,22400
399,399,0,0,54209
400,400,0,0,54209
401,401,0,0,54209
402,402,0,0,54209
403,403,0,0,54209
404,404,0,0,11073
405,405,0,0,11073
406,406,0,0,11073
407,407,0,0,11073
408,408,0,0,11073
409,409,0,0,65282
410,410,0,0,65282
411,411,0,0,65282
412,412,0,0,65282
413,413,0,0,65282
414,414,0,0,10819
415,415,0,0,10819
416,416,0,0,10819
417,417,0,0,10819
418,418,0,0,10819
419,419,0,0,10565
420,420,0,0,10565
421,421,0,0,10565
422,422,0,0,10565
423,423,0,0,10565
424,424,0,0,21384
425,425,0,0,21384
426,426,0,0,21384
427,427,0,0,21384
428,428,0,0,21384
429,429,0,0,31949
430,430,0,0,31949
431,431,0,0,31949
432,432,0,0,31949
433,433,0,0,31949
434,434,0,0,53333
435,435,0,0,53333
436,436,0,0,53333
437,437,0,0,53333
438,438,0,0,53333
439,439,0,0,19746
440,440,0,0,19746
441,441,0,0,19746
442,442,0,0,19746
443,443,0,0,19746
444,444,0,0,7543
445,445,0,0,7543
446,446,0,0,7543
447,447,0,0,7543
448,448,0,0,7543
449,449,0,0,27289
450,450,0,0,27289
451,451,0,0,27289
452,452,0,0,27289
453,453,0,0,27289
454,454,0,0,34832
455,455,0,0,34832
456,456,0,0,34832
457,457,0,0,34832
458,458,0,0,34832
459,459,0,0,62121
460,460,0,0,62121
461,461,0,0,62121
462,462,0,0,62121
463,463,0,0,62121
464,464,0,0,31417
465,465,0,0,31417
466,466,0,0,31417
467,467,0,0,31417
468,468,0,0,31417
469,469,0,0,28002
470,470,0,0,28002
471,471,0,0,28002
472,472,0,0,28002
473,473,0,0,28002
474,474,0,0,59419
475,475,0,0,59419
476,476,0,0,59419
477,477,0,0,59419
478,478,0,0,59419
479,479,0,0,21885
480,480,0,0,21885
481,481,0,0,21885
482,482,0,0,21885
483,483,0,0,21885
484,484,0,0,15768
485,485,0,0,15768
486,486,0,0,15768
487,487,0,0,15768
488,488,0,0,15768
489,489,0,0,37653
490,490,0,0,37653
491,491,0,0,37653
492,492,0,0,37653
493,493,0,0,37653
494,494,0,0,53421
495,495,0,0,53421
496,496,0,0,53421
497,497,0,0,53421
498,498,0,0,53421
499,499,0,0,25538
500,500,0,0,25538
501,501,0,0,25538
502,502,0,0,25538
503,503,0,0,25538
504,504,0,0,13423
505,505,0,0,13423
506,506,0,0,13423
507,507,0,0,13423
508,508,0,0,13423
509,509,0,0,38961
510,510,0,0,38961
511,511,0,0,38961
512,512,0,0,38961
513,513,0,0,38961
514,514,0,0,52384
515,515,0,0,52384
516,516,0,0,52384
517,517,0,0,52384
518,518,0,0,52384
519,519,0,0,25809
520,520,0,0,25809
521,521,0,0,25809
522,522,0,0,25809
523,523,0,0,25809
524,524,0,0,12657
525,525,0,0,12657
526,526,0,0,12657
527,527,0,0,12657
528,528,0,0,12657
529,529,0,0,38466
530,530,0,0,38466
531,531,0,0,38466
532,532,0,0,38466
533,533,0,0,38466
534,534,0,0,51123
535,535,0,0,51123
536,536,0,0,51123
537,537,0,0,51123
538,538,0,0,51123
539,539,0,0,24053
540,540,0,0,24053
541,541,0,0,24053
542,542,0,0,24053
543,543,0,0,24053
544,544,0,0,9640
545,545,0,0,9640
546,546,0,0,9640
547,547,0,0,9640
548,548,0,0,9640
549,549,0,0,33693
550,550,0,0,33693
551,551,0,0,33693
552,552,0,0,33693
553,553,0,0,33693
554,554,0,0,43333
555,555,0,0,43333
556,556,0,0,43333
557,557,0,0,43333
558,558,0,0,43333
559,559,0,0,11490
560,560,0,0,11490
561,561,0,0,11490
562,562,0,0,11490
563,563,0,0,11490
564,564,0,0,54823
565,565,0,0,54823
566,566,0,0,54823
567,567,0,0,54823
568,568,0,0,54823
569,569,0,0,777
570,570,0,0,777
571,571,0,0,777
572,572,0,0,777
573,573,0,0,777
574,574,0,0,55600
575,575,0,0,55600
576,576,0,0,55600
577,577,0,0,55600
578,578,0,0,55600
579,579,0,0,56377
580,580,0,0,56377
581,581,0,0,56377
582,582,0,0,56377
583,583,0,0,56377
584,584,0,0,46441
585,585,0,0,46441
